IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
CLUS	0.9698895498104746	0.987670028690209	2.6599999999999966	0
CMA1	0.4613564878072939	0.987670028690209	17.569999999999993	0
CNN2	0.2732927705661732	0.987670028690209	-54.82000000000001	0
CO1A1	0.9122753538858834	0.987670028690209	-4.840000000000003	0
CO1A2	0.8251764183424034	0.987670028690209	-8.420000000000002	0
CO2A1	0.9688937388345502	0.987670028690209	-1.6899999999999977	0
CO3	0.6274054863470345	0.987670028690209	26.10000000000001	0
CO3A1	0.5237934991457994	0.987670028690209	-15.89	0
CO4A1	0.41054883006755616	0.987670028690209	22.099999999999994	0
CO4A2	0.30562575533483394	0.987670028690209	29.75999999999999	0
CO5A1	0.3887999244427477	0.987670028690209	-24.580000000000013	0
CO5A2	0.6217703907947818	0.987670028690209	-18.89	0
CO5A3	0.7475519673014781	0.987670028690209	-18.285407275217622	0
CO6	0.16851861872845159	0.987670028690209	-53.94	0
CO6A1	0.5086545839373824	0.987670028690209	-40.39	0
CO6A2	0.45734560006151315	0.987670028690209	-50.670000000000016	0
CO6A3	0.5513254209246576	0.987670028690209	-45.5	0
CO8A1	0.844628744857682	0.987670028690209	5.8700000000000045	0
CO8A2	0.9598422829684079	0.987670028690209	-2.259999999999991	0
CO9	0.250440341139856	0.987670028690209	-78.71	0
COCA1	0.9450409957813646	0.987670028690209	1.6700000000000017	0
COEA1	0.7600073148374696	0.987670028690209	-13.150000000000006	0
COFA1	0.6437580524683687	0.987670028690209	-13.460000000000008	0
COGA1	0.6760488248223481	0.987670028690209	-12.360000000000014	0
COIA1	0.6394143547427285	0.987670028690209	19.760000000000005	0
COMP	0.44527953620918703	0.987670028690209	-54.82138118586195	0
CRAC1	0.6037799909434809	0.987670028690209	-17.150000000000006	0
CSPG2	0.8763980094711682	0.987670028690209	-9.590000000000003	0
CTGF	0.6715286924548383	0.987670028690209	22.400000000000006	0
CYTC	0.67800572756504	0.987670028690209	13.89	0
DAG1	0.2433260529001382	0.987670028690209	-18.569999999999993	0
DEF1	0.20036583147621795	0.987670028690209	-48.55999999999999	0
DERM	0.8039351898645147	0.987670028690209	-3.9599999999999937	0
EDIL3	0.860046135965044	0.987670028690209	-14.89004280747119	0
ELN	0.9674053407384018	0.987670028690209	-1.4099999999999966	0
EMIL1	0.7128453283157773	0.987670028690209	-6.75	0
FBLN3	0.9887296313531171	0.9887296313531171	0.9821253907793874	0
FBN1	0.23494064577871066	0.987670028690209	-42.77999999999999	0
FGF2	0.7102682294744864	0.987670028690209	-14.930000000000007	0
FGL2	0.49240506303613185	0.987670028690209	-48.68374413919686	0
FHR1	0.41388898695550536	0.987670028690209	-52.28999999999999	0
FIBA	0.23526691027175406	0.987670028690209	103.83000000000001	0
FIBB	0.24837450873272832	0.987670028690209	131.79000000000002	0
FIBG	0.25334171668711	0.987670028690209	115.49000000000001	0
FINC	0.6079559646092364	0.987670028690209	16.78	0
FMOD	0.8419220197251744	0.987670028690209	-8.209999999999994	0
GDF10	0.5172254481814975	0.987670028690209	-21.120000000000005	0
GELS	0.2324818644275074	0.987670028690209	-32.34	0
HEMO	0.9479401114833931	0.987670028690209	-2.6100000000000136	0
HPLN1	0.5945558025255493	0.987670028690209	-59.400000000000006	0
HPT	0.8759981626006892	0.987670028690209	-4.030000000000001	0
HRG	0.9706541959767285	0.987670028690209	-2.3400000000000034	0
HS71B	0.8482957787753025	0.987670028690209	-4.3500000000000085	0
HSP7C	0.4181829902772407	0.987670028690209	-20.289999999999992	0
HSPB1	0.9298670551718802	0.987670028690209	-2.1000000000000085	0
HSPB6	0.6284277030560006	0.987670028690209	14.950000000000003	0
HTRA1	0.9487899673569988	0.987670028690209	3.3200000000000074	0
IBP5	0.7391220859626603	0.987670028690209	14.760000000000005	0
IBP7	0.7641036965156018	0.987670028690209	-22.409999999999982	0
IC1	0.7285070731028833	0.987670028690209	-16.930000000000007	0
IGHA1	0.6370484845331061	0.987670028690209	65.3545816137212	0
IGHG1	0.7695664111365071	0.987670028690209	23.560000000000002	0
IGHG2	0.9402044332774337	0.987670028690209	6.4399999999999835	0
IGHG3	0.9419775885284558	0.987670028690209	6.710000000000008	0
IGHG4	0.41303046085539985	0.987670028690209	69.26000000000002	0
IGKC	0.7863938891353939	0.987670028690209	18.10000000000001	0
IGLL5	0.7517256060431032	0.987670028690209	24.969999999999985	0
ILEU	0.5936334096049599	0.987670028690209	16.47960224104726	0
ITIH1	0.35931589987771895	0.987670028690209	-45.140000000000015	0
ITIH2	0.9175116004431954	0.987670028690209	-5.019999999999996	0
ITIH5	0.700582317677732	0.987670028690209	-19.256267174502042	0
KNG1	0.5679315519791679	0.987670028690209	38.04999999999998	0
KV320	0.774756731901939	0.987670028690209	-25.860000000000014	0
KVD40	0.8343864214418872	0.987670028690209	21.31307665757501	0
LAMA3	0.6656616568855149	0.987670028690209	-16.689999999999998	0
LAMA4	0.5751290251936736	0.987670028690209	-34.400000000000006	0
LAMA5	0.9147947450719938	0.987670028690209	2.180000000000007	0
LAMB1	0.36831197315849307	0.987670028690209	35.49000000000001	0
LAMB2	0.7118595550885944	0.987670028690209	-9.290000000000006	0
LAMC1	0.7663027865504967	0.987670028690209	-6.159999999999997	0
LEG1	0.31403145187415904	0.987670028690209	-13.89	0
LEG3	0.5400027863329888	0.987670028690209	-9.689999999999998	0
LG3BP	0.6545895789562973	0.987670028690209	-29.08	0
LOXL1	0.6696459963415644	0.987670028690209	18.150000000000006	0
LOXL3	0.09797589747801964	0.987670028690209	-47.403031559053645	0
LTBP1	0.9586669231853834	0.987670028690209	3.239999999999995	0
LTBP2	0.6954247795665267	0.987670028690209	-23.180000000000007	0
LTBP4	0.6380629600748164	0.987670028690209	-38.19000000000001	0
LUM	0.3840028497542318	0.987670028690209	-17.370000000000005	0
LYOX	0.05935941768659561	0.987670028690209	-38.25999999999999	0
LYSC	0.24658495845639733	0.987670028690209	109.22	0
MFAP2	0.6690687496370433	0.987670028690209	-23.396140093243716	0
MFAP4	0.9112082701733826	0.987670028690209	-7.069999999999993	0
MFAP5	0.7431808693299788	0.987670028690209	10.329999999999998	0
MFGM	0.7124024428992668	0.987670028690209	-26.879999999999995	0
MGP	0.6271854906814607	0.987670028690209	23.820000000000007	0
MIF	0.5882529488755053	0.987670028690209	-38.94	0
MIME	0.45445020553290616	0.987670028690209	-13.450000000000003	0
MMRN2	0.3341319182534782	0.987670028690209	39.44494862697569	0
MUC18	0.1414865093088286	0.987670028690209	48.11999999999999	0
NID1	0.5076776605738396	0.987670028690209	-16.900000000000006	0
NID2	0.6169363643858651	0.987670028690209	-19.340000000000003	0
NOV	0.7177227505580729	0.987670028690209	48.31	0
NPNT	0.6603452084438141	0.987670028690209	27.697634560675013	0
OLFL1	0.3084944251786228	0.987670028690209	-57.010000000000005	0
OLFL3	0.5875770441959184	0.987670028690209	-24.86	0
PA2GA	0.49635967655463753	0.987670028690209	-18.58999999999999	0
PCOC1	0.41708609792955387	0.987670028690209	-39.72	0
PEDF	0.6815715631594825	0.987670028690209	14.590000000000003	0
PGBM	0.8037761510210317	0.987670028690209	-8.439999999999998	0
PGCA	0.2057500157911188	0.987670028690209	-71.23999999999998	0
PGS1	0.8022315847403484	0.987670028690209	-5.829999999999998	0
PGS2	0.21990863109282072	0.987670028690209	-29.799999999999997	0
PLMN	0.5058918827618147	0.987670028690209	-21.510000000000005	0
PODN	0.3552146632679809	0.987670028690209	-27.89	0
POSTN	0.621234486845957	0.987670028690209	30.669999999999987	0
PRELP	0.5077615654101193	0.987670028690209	-21.569999999999993	0
RNAS4	0.22277437694726673	0.987670028690209	95.96000000000001	0
S10A4	0.7683127290364806	0.987670028690209	-10.949999999999989	0
S10A6	0.6709908676145985	0.987670028690209	19.480000000000004	0
S10A9	0.48826752525095707	0.987670028690209	-18.106270492932445	0
S10AA	0.36035079022118466	0.987670028690209	-25.739999999999995	0
S10AB	0.8784646484895333	0.987670028690209	6.716923520309308	0
S10AD	0.7392736388703077	0.987670028690209	-14.188454116554624	0
SAMP	0.9566075517800217	0.987670028690209	2.3799999999999955	0
SAP	0.9616915195598057	0.987670028690209	2.1599999999999966	0
SBSPO	0.9498228255285331	0.987670028690209	-1.4500000000000028	0
SCUB3	0.7177682791162678	0.987670028690209	-20.864551067918796	0
SDF1	0.28499524395848636	0.987670028690209	50.03999999999999	0
SLPI	0.6782250433541672	0.987670028690209	18.291355449532816	0
SODE	0.7243145126886548	0.987670028690209	-15.179999999999993	0
SPRL1	0.35539490061518286	0.987670028690209	-128.31	0
SRP14	0.8682249330995976	0.987670028690209	6.189999999999998	0
TAGL2	0.3441493517825286	0.987670028690209	-67.63000000000001	0
TARSH	0.33919939535143306	0.987670028690209	-24.570000000000007	0
TENA	0.810916163364314	0.987670028690209	-15.919999999999987	0
TENX	0.6235280770777614	0.987670028690209	-12.430000000000007	0
THIO	0.49521847638248784	0.987670028690209	-25.11	0
THSD4	0.7570769099980104	0.987670028690209	-18.159999999999997	0
TIMP3	0.9837619989570536	0.9887296313531171	0.5799999999999983	0
TINAL	0.6969184070432508	0.987670028690209	-9.179999999999993	0
TRYB2	0.7890067096105432	0.987670028690209	-8.440708082134392	0
TTHY	0.8867230560107534	0.987670028690209	-6.460000000000008	0
VTDB	0.6885327530195061	0.987670028690209	30.82230791174443	0
VTNC	0.6030690698619212	0.987670028690209	-24.239999999999995	0
VWA1	0.8664155810490866	0.987670028690209	-7.313069291625709	0
WISP2	0.9872414348264504	0.9887296313531171	0.4099999999999966	0
ICAL	0.7697457325146825	0.987670028690209	11.519999999999996	0
CRIP2	0.5569911874323685	0.987670028690209	21.820000000000007	0
IGHM	0.07983013196882822	0.987670028690209	67.26999999999998	0
ITA1	0.6847891333261662	0.987670028690209	17.200000000000003	0
ITA8	0.9727053312858119	0.987670028690209	1.0	0
ITAV	0.6727673604591663	0.987670028690209	-28.189999999999998	0
ITB1	0.8152311813346619	0.987670028690209	-11.950000000000003	0
ILK	0.5618901977180514	0.987670028690209	-17.099999999999994	0
NEST	0.9110190541596455	0.987670028690209	-4.089999999999989	0
PRDX1	0.5821547365870641	0.987670028690209	-12.980000000000004	0
PRDX2	0.40310908874034146	0.987670028690209	-21.069999999999993	0
PRDX5	0.8323037113772507	0.987670028690209	6.990000000000009	0
LRP1	0.7453204783354641	0.987670028690209	-19.606006136875692	0
TGM2	0.8798225467976086	0.987670028690209	6.700000000000017	0
SERPH	0.44254246162454147	0.987670028690209	-27.120000000000005	0
TAGL	0.5746029900551399	0.987670028690209	-64.35000000000001	0
