IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
CYTC	0.6501474440948545	0.9741838321270184	1.2800000000000011	0
DAG1	0.8798291600118298	0.9741838321270184	1.9200000000000017	0
DEF1	0.17361733442494354	0.9741838321270184	-55.97	0
DERM	0.6775849579524755	0.9741838321270184	5.060000000000002	0
EDIL3	0.4496917979688909	0.9741838321270184	-29.34814596640527	0
ELN	0.3257513544787166	0.9741838321270184	-39.55	0
EMIL1	0.19876460637323512	0.9741838321270184	-26.53	0
FBLN3	0.5967012167293563	0.9741838321270184	-49.260000000000005	0
FBN1	0.5453496680111236	0.9741838321270184	-29.139999999999986	0
FGF2	0.19876460637323512	0.9741838321270184	-44.31	0
FGL2	0.5453496680111236	0.9741838321270184	-78.70056162049747	0
FHR1	0.8205958397554409	0.9741838321270184	-37.11	0
FIBA	0.9397429895770734	0.9741838321270184	-2.509999999999998	0
FIBB	0.8798291600118298	0.9741838321270184	-6.68	0
FIBG	0.9397429895770734	0.9741838321270184	-10.560000000000002	0
FINC	0.19876460637323512	0.9741838321270184	-23.519999999999996	0
FMOD	0.9397429895770734	0.9741838321270184	-7.709999999999994	0
GDF10	0.8205958397554409	0.9741838321270184	-14.400000000000006	0
GELS	0.9397429895770734	0.9741838321270184	-8.459999999999994	0
HEMO	0.9698499769931556	1.0	7.920000000000002	0
HPLN1	0.10410988966022681	0.9741838321270184	-28.560000000000002	0
HPT	0.4496917979688909	0.9741838321270184	41.260000000000005	0
HRG	0.5967012167293563	0.9741838321270184	14.529999999999987	0
HS71B	0.49629170223109287	0.9741838321270184	43.219999999999985	0
HSP7C	0.5967012167293563	0.9741838321270184	-14.949999999999989	0
HSPB1	0.5967012167293563	0.9741838321270184	-18.560000000000002	0
HSPB6	0.4496917979688909	0.9741838321270184	2.5600000000000023	0
HTRA1	0.19876460637323512	0.9741838321270184	-10.86999999999999	0
IBP5	0.5967012167293563	0.9741838321270184	-18.39	0
IBP7	0.7054569861112734	0.9741838321270184	-24.319999999999993	0
IC1	0.4273553138978077	0.9741838321270184	-31.006894565711818	0
IGHA1	0.5967012167293563	0.9741838321270184	-23.27000000000001	0
IGHG1	0.8798291600118298	0.9741838321270184	-7.820000000000007	0
IGHG2	0.4496917979688909	0.9741838321270184	4.129999999999981	0
IGHG3	0.7623688184698398	0.9741838321270184	-9.259999999999991	0
IGHG4	1.0	1.0	58.13000000000001	0
IGKC	0.3643461266335529	0.9741838321270184	12.010000000000005	0
IGLL5	0.8205958397554409	0.9741838321270184	-11.990000000000009	0
ILEU	1.0	1.0	4.218294047938016	0
ITIH1	0.28991845394256976	0.9741838321270184	-57.49000000000001	0
ITIH2	0.28991845394256976	0.9741838321270184	-43.75999999999999	0
ITIH5	0.17361733442494354	0.9741838321270184	-62.45971520847488	0
KNG1	0.28991845394256976	0.9741838321270184	76.89	0
KV320	0.6501474440948545	0.9741838321270184	-58.20000000000002	0
KVD40	1.0	1.0	-23.689999999999998	0
LAMA3	0.8798291600118298	0.9741838321270184	-5.496613128921197	0
LAMA4	0.9397429895770734	0.9741838321270184	-1.8400000000000034	0
LAMA5	0.7623688184698398	0.9741838321270184	2.7900000000000063	0
LAMB1	0.3643461266335529	0.9741838321270184	-16.809999999999988	0
LAMB2	0.4496917979688909	0.9741838321270184	7.969999999999999	0
LAMC1	0.7054569861112734	0.9741838321270184	6.409999999999997	0
LEG1	0.9397429895770734	0.9741838321270184	0.05999999999998806	0
LEG3	0.4496917979688909	0.9741838321270184	6.340000000000003	0
LG3BP	0.19876460637323512	0.9741838321270184	-61.370000000000005	0
LOXL1	0.15092695006671628	0.9741838321270184	-30.489999999999995	0
LOXL3	0.6501474440948545	0.9741838321270184	7.699676393928058	0
LTBP1	0.3643461266335529	0.9741838321270184	-52.34	0
LTBP2	0.40567889528505297	0.9741838321270184	-37.39999999999999	0
LTBP4	0.22647606604348625	0.9741838321270184	-85.56000000000002	0
LUM	0.8798291600118298	0.9741838321270184	12.269999999999996	0
LYOX	0.8205958397554409	0.9741838321270184	-1.7099999999999937	0
LYSC	0.5707503880581739	0.9741838321270184	18.369999999999997	0
MFAP2	0.16197241048012612	0.9741838321270184	-47.98614009324372	0
MFAP4	0.22647606604348625	0.9741838321270184	-41.459999999999994	0
MFAP5	0.9397429895770734	0.9741838321270184	0.14000000000000057	0
MFGM	0.3074894566186813	0.9741838321270184	-41.989999999999995	0
MGP	0.8205958397554409	0.9741838321270184	-1.7800000000000011	0
MIF	0.7623688184698398	0.9741838321270184	-73.57336363497377	0
MIME	0.7623688184698398	0.9741838321270184	-0.11999999999999034	0
MMRN2	0.28991845394256976	0.9741838321270184	20.629999999999995	0
MUC18	0.7623688184698398	0.9741838321270184	13.170000000000002	0
NID1	0.5453496680111236	0.9741838321270184	22.929999999999993	0
NID2	0.8798291600118298	0.9741838321270184	32.010000000000005	0
NOV	0.40567889528505297	0.9741838321270184	-47.19999999999999	0
NPNT	0.22647606604348625	0.9741838321270184	-22.96519360523024	0
OLFL1	0.9397429895770734	0.9741838321270184	-1.9000000000000057	0
OLFL3	0.9397429895770734	0.9741838321270184	-5.549999999999997	0
PA2GA	1.0	1.0	5.5800000000000125	0
PCOC1	0.49629170223109287	0.9741838321270184	11.199999999999989	0
PEDF	0.5453496680111236	0.9741838321270184	-2.7207641982870427	0
PGBM	0.5453496680111236	0.9741838321270184	-18.429999999999993	0
PGCA	0.25683925795785656	0.9741838321270184	-62.76999999999998	0
PGS1	0.9397429895770734	0.9741838321270184	2.1099999999999994	0
PGS2	0.4496917979688909	0.9741838321270184	25.930000000000007	0
PLMN	0.25683925795785656	0.9741838321270184	28.590000000000003	0
PODN	0.7054569861112734	0.9741838321270184	-18.50999999999999	0
POSTN	0.7623688184698398	0.9741838321270184	-14.909999999999997	0
PRELP	0.7054569861112734	0.9741838321270184	21.02000000000001	0
RNAS4	0.5205228832757727	0.9741838321270184	7.670000000000002	0
S10A4	0.8205958397554409	0.9741838321270184	-16.779999999999987	0
S10A6	0.6501474440948545	0.9741838321270184	-12.180000000000007	0
S10A9	0.5967012167293563	0.9741838321270184	43.02372950706756	0
S10AA	0.5453496680111236	0.9741838321270184	-8.820000000000007	0
S10AB	0.8798291600118298	0.9741838321270184	-19.127365541272283	0
S10AD	0.5967012167293563	0.9741838321270184	-2.8484541165546204	0
SAMP	0.3257513544787166	0.9741838321270184	-22.00999999999999	0
SAP	0.3257513544787166	0.9741838321270184	-31.269999999999996	0
SBSPO	0.4496917979688909	0.9741838321270184	22.129999999999995	0
SCUB3	0.17361733442494354	0.9741838321270184	-87.46000000000001	0
SDF1	0.40567889528505297	0.9741838321270184	35.66999999999999	0
SLPI	0.5205228832757727	0.9741838321270184	7.559531350615714	0
SODE	0.5967012167293563	0.9741838321270184	-36.16	0
SPRL1	0.22647606604348625	0.9741838321270184	-138.78	0
SRP14	0.5453496680111236	0.9741838321270184	5.267247176342195	0
TAGL2	0.1124105846553637	0.9741838321270184	-63.81999999999999	0
TARSH	0.8205958397554409	0.9741838321270184	-15.700000000000003	0
TENA	0.5967012167293563	0.9741838321270184	14.550000000000011	0
TENX	0.9397429895770734	0.9741838321270184	-1.0900000000000034	0
THIO	0.5967012167293563	0.9741838321270184	-2.6199999999999903	0
THSD4	0.1305700181157362	0.9741838321270184	-79.82769780149675	0
TIMP3	0.8205958397554409	0.9741838321270184	19.019999999999996	0
TINAL	0.9397429895770734	0.9741838321270184	-0.4099999999999966	0
TRYB2	0.4496917979688909	0.9741838321270184	37.6292919178656	0
TTHY	0.5453496680111236	0.9741838321270184	16.599999999999994	0
VTDB	0.5967012167293563	0.9741838321270184	26.010000000000005	0
VTNC	0.25683925795785656	0.9741838321270184	-40.459999999999994	0
VWA1	0.28991845394256976	0.9741838321270184	46.89164870417831	0
WISP2	0.6501474440948545	0.9741838321270184	-7.290000000000006	0
ICAL	0.8798291600118298	0.9741838321270184	-4.1000000000000085	0
CRIP2	0.8798291600118298	0.9741838321270184	4.950000000000003	0
IGHM	0.25683925795785656	0.9741838321270184	51.13	0
ITA1	0.49629170223109287	0.9741838321270184	-15.650000000000006	0
ITA8	0.5453496680111236	0.9741838321270184	-12.959999999999994	0
ITAV	0.25683925795785656	0.9741838321270184	-46.980000000000004	0
ITB1	0.6231762238821174	0.9741838321270184	2.205479670094036	0
ILK	1.0	1.0	1.0921016048188648	0
NEST	0.8205958397554409	0.9741838321270184	-2.1299999999999955	0
PRDX1	0.7054569861112734	0.9741838321270184	-15.920000000000002	0
PRDX2	0.28991845394256976	0.9741838321270184	-24.75	0
PRDX5	0.22647606604348625	0.9741838321270184	-24.090000000000003	0
LRP1	0.4496917979688909	0.9741838321270184	-54.033001253706885	0
TGM2	0.9397429895770734	0.9741838321270184	4.670000000000016	0
SERPH	0.7623688184698398	0.9741838321270184	-14.439999999999998	0
TAGL	0.5967012167293563	0.9741838321270184	-125.12000000000002	0
