IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
CERU	0.3257513544787166	0.9950219889639601	76.9394990528769	0
CFAB	0.8205958397554409	0.9950219889639601	-6.080118456361035	0
CFAD	0.49629170223109287	0.9950219889639601	45.22	0
CFAH	0.7623688184698398	0.9950219889639601	13.739999999999995	0
CLUS	0.49629170223109287	0.9950219889639601	17.590000000000003	0
CMA1	0.4496917979688909	0.9950219889639601	59.370000000000005	0
CNN2	0.6501474440948545	0.9950219889639601	-38.95552665416696	0
CO1A1	0.8798291600118298	0.9950219889639601	-15.0	0
CO1A2	0.5967012167293563	0.9950219889639601	-42.33	0
CO2A1	0.6501474440948545	0.9950219889639601	-57.44	0
CO3	0.8205958397554409	0.9950219889639601	35.870000000000005	0
CO3A1	0.7054569861112734	0.9950219889639601	17.690000000000012	0
CO4A1	0.8798291600118298	0.9950219889639601	8.819999999999993	0
CO4A2	1.0	1.0	-1.519999999999996	0
CO5A1	0.8798291600118298	0.9950219889639601	0.3299999999999983	0
CO5A2	0.8798291600118298	0.9950219889639601	1.3100000000000023	0
CO5A3	0.8205958397554409	0.9950219889639601	38.63000000000001	0
CO6	0.3643461266335529	0.9950219889639601	34.719999999999985	0
CO6A1	0.7054569861112734	0.9950219889639601	29.069999999999993	0
CO6A2	0.7623688184698398	0.9950219889639601	23.610000000000014	0
CO6A3	0.8205958397554409	0.9950219889639601	35.22999999999999	0
CO8A1	0.40567889528505297	0.9950219889639601	7.040000000000006	0
CO8A2	0.4496917979688909	0.9950219889639601	12.89	0
CO9	0.4496917979688909	0.9950219889639601	62.07000000000001	0
COCA1	0.15092695006671628	0.9950219889639601	-7.450000000000003	0
COEA1	0.8205958397554409	0.9950219889639601	20.810000000000002	0
COFA1	0.3447042220069576	0.9950219889639601	18.24000000000001	0
COGA1	0.8205958397554409	0.9950219889639601	-30.28	0
COIA1	0.3643461266335529	0.9950219889639601	-7.1499999999999915	0
COMP	0.5453496680111236	0.9950219889639601	-4.969999999999999	0
CRAC1	0.8798291600118298	0.9950219889639601	53.03	0
CSPG2	0.3643461266335529	0.9950219889639601	18.059999999999988	0
CTGF	0.40567889528505297	0.9950219889639601	-30.309999999999988	0
CYTC	0.7054569861112734	0.9950219889639601	3.569999999999993	0
DAG1	0.1305700181157362	0.9950219889639601	69.46	0
DEF1	0.40567889528505297	0.9950219889639601	21.24000000000001	0
DERM	0.06964240479832813	0.9950219889639601	29.090000000000003	0
EDIL3	0.40567889528505297	0.9950219889639601	20.36810315893409	0
ELN	0.40567889528505297	0.9950219889639601	31.85000000000001	0
EMIL1	0.4496917979688909	0.9950219889639601	10.329999999999998	0
FBLN3	0.8798291600118298	0.9950219889639601	4.340000000000003	0
FBN1	0.7054569861112734	0.9950219889639601	23.889999999999986	0
FGF2	0.5967012167293563	0.9950219889639601	15.75	0
FGL2	0.7623688184698398	0.9950219889639601	-3.119438379502526	0
FHR1	0.7054569861112734	0.9950219889639601	2.960000000000008	0
FIBA	0.9397429895770734	0.9950219889639601	66.71	0
FIBB	0.4496917979688909	0.9950219889639601	86.27000000000001	0
FIBG	0.7054569861112734	0.9950219889639601	63.400000000000006	0
FINC	0.6501474440948545	0.9950219889639601	13.86	0
FMOD	0.5967012167293563	0.9950219889639601	-12.61	0
GDF10	0.19876460637323512	0.9950219889639601	100.04000000000002	0
GELS	0.5453496680111236	0.9950219889639601	-11.519999999999996	0
HEMO	0.5453496680111236	0.9950219889639601	-11.75	0
HPLN1	0.4273553138978077	0.9950219889639601	-61.74	0
HPT	0.8798291600118298	0.9950219889639601	0.519999999999996	0
HRG	0.7623688184698398	0.9950219889639601	-12.470419002964817	0
HS71B	0.19876460637323512	0.9950219889639601	-63.91999999999999	0
HSP7C	0.49629170223109287	0.9950219889639601	-15.540000000000006	0
HSPB1	0.3643461266335529	0.9950219889639601	-13.170000000000002	0
HSPB6	1.0	1.0	22.909999999999997	0
HTRA1	0.19876460637323512	0.9950219889639601	15.539999999999992	0
IBP5	0.7054569861112734	0.9950219889639601	39.56999999999999	0
IBP7	0.8205958397554409	0.9950219889639601	-42.230000000000004	0
IC1	0.6775849579524755	0.9950219889639601	2.9468945657118155	0
IGHA1	0.9397429895770734	0.9950219889639601	30.983010533667894	0
IGHG1	0.1305700181157362	0.9950219889639601	61.519999999999996	0
IGHG2	0.8205958397554409	0.9950219889639601	-34.53999999999999	0
IGHG3	0.6501474440948545	0.9950219889639601	-5.6200000000000045	0
IGHG4	0.5453496680111236	0.9950219889639601	-53.540000000000006	0
IGKC	0.28991845394256976	0.9950219889639601	35.129999999999995	0
IGLL5	0.9097218891455553	0.9950219889639601	4.840000000000003	0
ILEU	0.25683925795785656	0.9950219889639601	63.69130819310925	0
ITIH1	0.8798291600118298	0.9950219889639601	-17.55000000000001	0
ITIH2	0.6501474440948545	0.9950219889639601	17.489999999999995	0
ITIH5	0.8205958397554409	0.9950219889639601	44.71	0
KNG1	0.49629170223109287	0.9950219889639601	-47.74000000000001	0
KV320	0.7623688184698398	0.9950219889639601	13.070000000000007	0
KVD40	0.7623688184698398	0.9950219889639601	-11.822904085925757	0
LAMA3	1.0	1.0	4.0366131289212035	0
LAMA4	0.4496917979688909	0.9950219889639601	16.349999999999994	0
LAMA5	0.49629170223109287	0.9950219889639601	15.47999999999999	0
LAMB1	0.40567889528505297	0.9950219889639601	24.599999999999994	0
LAMB2	0.3643461266335529	0.9950219889639601	23.460000000000008	0
LAMC1	0.22647606604348625	0.9950219889639601	23.11	0
LEG1	0.5453496680111236	0.9950219889639601	-11.439999999999998	0
LEG3	0.4496917979688909	0.9950219889639601	-10.180000000000007	0
LG3BP	1.0	1.0	0.060000000000002274	0
LOXL1	0.19876460637323512	0.9950219889639601	14.950000000000003	0
LOXL3	1.0	1.0	-9.201990652076915	0
LTBP1	0.25683925795785656	0.9950219889639601	24.47	0
LTBP2	1.0	1.0	5.549999999999997	0
LTBP4	0.6501474440948545	0.9950219889639601	7.739999999999995	0
LUM	0.3643461266335529	0.9950219889639601	21.989999999999995	0
LYOX	0.7054569861112734	0.9950219889639601	4.179999999999993	0
LYSC	0.7054569861112734	0.9950219889639601	20.650000000000006	0
MFAP2	0.8798291600118298	0.9950219889639601	-11.223130125539967	0
MFAP4	0.1305700181157362	0.9950219889639601	21.0	0
MFAP5	0.1305700181157362	0.9950219889639601	63.849999999999994	0
MFGM	0.49629170223109287	0.9950219889639601	-28.760000000000005	0
MGP	0.5967012167293563	0.9950219889639601	28.470000000000013	0
MIF	0.4496917979688909	0.9950219889639601	-8.756636365026225	0
MIME	0.3074894566186813	0.9950219889639601	16.72	0
MMRN2	0.19876460637323512	0.9950219889639601	11.070000000000007	0
MUC18	0.7623688184698398	0.9950219889639601	1.7399999999999949	0
NID1	0.28991845394256976	0.9950219889639601	26.74000000000001	0
NID2	0.7054569861112734	0.9950219889639601	3.75	0
NOV	0.9397429895770734	0.9950219889639601	-34.877650227790966	0
NPNT	0.3643461266335529	0.9950219889639601	7.792828165905249	0
OLFL1	0.8798291600118298	0.9950219889639601	9.420000000000002	0
OLFL3	0.7623688184698398	0.9950219889639601	10.029999999999987	0
PA2GA	0.28991845394256976	0.9950219889639601	35.129999999999995	0
PCOC1	0.49629170223109287	0.9950219889639601	-8.899999999999991	0
PEDF	0.7623688184698398	0.9950219889639601	-27.659235801712953	0
PGBM	0.5967012167293563	0.9950219889639601	-4.939999999999998	0
PGCA	1.0	1.0	-31.760000000000005	0
PGS1	0.3074894566186813	0.9950219889639601	25.14	0
PGS2	0.7623688184698398	0.9950219889639601	10.659999999999997	0
PLMN	0.9097218891455553	0.9950219889639601	-15.180000000000007	0
PODN	0.5453496680111236	0.9950219889639601	28.950000000000003	0
POSTN	0.4496917979688909	0.9950219889639601	-32.84	0
PRELP	0.8205958397554409	0.9950219889639601	-10.230000000000004	0
RNAS4	0.3643461266335529	0.9950219889639601	65.83	0
S10A4	0.7623688184698398	0.9950219889639601	-1.7900000000000063	0
S10A6	1.0	1.0	9.440000000000012	0
S10A9	0.8798291600118298	0.9950219889639601	46.3	0
S10AA	0.5967012167293563	0.9950219889639601	-10.969999999999999	0
S10AB	0.8205958397554409	0.9950219889639601	5.437365541272285	0
S10AD	0.7054569861112734	0.9950219889639601	-34.33000000000001	0
SAMP	0.49629170223109287	0.9950219889639601	17.129999999999995	0
SAP	0.3643461266335529	0.9950219889639601	25.189999999999998	0
SBSPO	0.6501474440948545	0.9950219889639601	-2.739999999999995	0
SCUB3	0.5967012167293563	0.9950219889639601	23.68	0
SDF1	0.5453496680111236	0.9950219889639601	6.3500000000000085	0
SLPI	0.17361733442494354	0.9950219889639601	55.030468649384304	0
SODE	0.9397429895770734	0.9950219889639601	7.320000000000007	0
SPRL1	0.28991845394256976	0.9950219889639601	28.250000000000007	0
SRP14	0.7623688184698398	0.9950219889639601	6.407825917237176	0
TAGL2	0.7054569861112734	0.9950219889639601	-41.08000000000001	0
TARSH	0.1305700181157362	0.9950219889639601	25.379999999999995	0
TENA	0.8205958397554409	0.9950219889639601	14.33999999999999	0
TENX	0.7054569861112734	0.9950219889639601	-7.609999999999999	0
THIO	0.4496917979688909	0.9950219889639601	-37.08000000000001	0
THSD4	0.9397429895770734	0.9950219889639601	0.2576978014967466	0
TIMP3	0.15092695006671628	0.9950219889639601	40.44	0
TINAL	0.7337299956962472	0.9950219889639601	5.6000000000000085	0
TRYB2	0.3643461266335529	0.9950219889639601	33.09	0
TTHY	0.8205958397554409	0.9950219889639601	-33.749999999999986	0
VTDB	0.4496917979688909	0.9950219889639601	-5.690000000000012	0
VTNC	0.19876460637323512	0.9950219889639601	46.400000000000006	0
VWA1	0.6501474440948545	0.9950219889639601	-7.231648704178312	0
WISP2	0.1305700181157362	0.9950219889639601	32.150000000000006	0
ICAL	0.9397429895770734	0.9950219889639601	-5.8999999999999915	0
CRIP2	0.9397429895770734	0.9950219889639601	-0.6099999999999994	0
IGHM	0.8205958397554409	0.9950219889639601	-23.11	0
ITA1	0.6501474440948545	0.9950219889639601	9.730000000000004	0
ITA8	0.5453496680111236	0.9950219889639601	-22.700000000000003	0
ITAV	0.8798291600118298	0.9950219889639601	-32.47999999999999	0
ITB1	0.5967012167293563	0.9950219889639601	-50.57547967009404	0
ILK	1.0	1.0	16.49789839518114	0
NEST	0.5967012167293563	0.9950219889639601	4.859999999999999	0
PRDX1	1.0	1.0	-3.430000000000007	0
PRDX2	0.8798291600118298	0.9950219889639601	3.5200000000000102	0
PRDX5	0.8205958397554409	0.9950219889639601	-7.429999999999993	0
LRP1	0.9397429895770734	0.9950219889639601	4.766995116831197	0
TGM2	1.0	1.0	-29.950000000000003	0
SERPH	0.5967012167293563	0.9950219889639601	-22.879999999999995	0
TAGL	0.7054569861112734	0.9950219889639601	19.92	0
