# Feature,NegativeMSE, R2, Negative_MedianAbsoluteError, explained_variance,SVs-Trees-Neurons, Distance, RMSE, correlation, Weighted_Sum, Classification_Model
1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04
5.882352941176470507e-02,9.880729330420862100e-01,-1.193089742356468336e-01,9.400971481363661342e-01,3.325655711364373657e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.875740671247121849e-01,3.371542532148913418e-01,1.470781435391158132e+00,2.999000000000000110e+00
6.250000000000000000e-02,9.857780855565118072e-01,-4.294898258554493142e-01,9.374361690629491317e-01,1.822687655221329472e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.861837354594786831e-01,3.366011384240227278e-01,1.416964314609920894e+00,2.999000000000000110e+00
5.555555555555555247e-02,9.867795469548961140e-01,-2.597194416197029510e-01,9.402542767453496708e-01,1.966274206369300059e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.864978139154949588e-01,3.340685360554780936e-01,1.437830847127677947e+00,2.999000000000000110e+00
5.882352941176470507e-02,9.855755435612950643e-01,-1.262494547965126723e-01,9.383887521573202051e-01,3.104177943539697671e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.859469271506584587e-01,3.285272539940050640e-01,1.463445359021688041e+00,2.999000000000000110e+00
5.555555555555555247e-02,9.886049409684019018e-01,-5.176478366273280785e-02,9.375431837044660988e-01,4.433341416671119362e-01,4.515050167224080035e-01,9.906249999999999778e-01,9.887201358574749799e-01,3.460941502992381236e-01,1.450781867758615729e+00,2.999000000000000110e+00
6.250000000000000000e-02,9.857457741207192869e-01,-2.239843205509362833e-01,9.398109021229005267e-01,2.319445676275929957e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.854022203962605753e-01,3.265422096760585147e-01,1.444341257087789598e+00,2.999000000000000110e+00
6.666666666666666574e-02,9.854727397315828918e-01,-5.976825341719953499e-01,9.401299669266331982e-01,-7.043891085469326796e-02,8.193979933110367986e-01,9.906249999999999778e-01,9.843277503870421219e-01,3.138019730720842948e-01,1.367881144739178101e+00,2.999000000000000110e+00
5.555555555555555247e-02,9.880944281121888384e-01,-1.021282776143515036e-01,9.358932198781877432e-01,4.041224212485847178e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.878531021298279091e-01,3.350257481024505046e-01,1.479629338192575583e+00,2.999000000000000110e+00
5.882352941176470507e-02,9.859842977983106493e-01,-3.214394338413485430e-01,9.390446909332407222e-01,2.230406309453509817e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.863935451220164907e-01,3.251783763412862682e-01,1.432253590022939171e+00,2.999000000000000110e+00
5.000000000000000278e-02,9.873506970649001957e-01,1.055629439238025061e-02,9.381268773130820859e-01,4.103867437894134218e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.874070338415729120e-01,3.450402136894508698e-01,1.492713569665104156e+00,2.999000000000000110e+00
5.263157894736841813e-02,9.858998805571703716e-01,-2.057046448571084041e-01,9.372247168975571530e-01,2.655992591360569754e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.848264621772443439e-01,3.220330340716828776e-01,1.448334133917282385e+00,2.999000000000000110e+00
5.882352941176470507e-02,9.855330955646529612e-01,-2.539793373347755123e-01,9.352993051500023691e-01,2.281208442518446178e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.860069986818356114e-01,3.334204649059447911e-01,1.440268972669353609e+00,2.999000000000000110e+00
5.555555555555555247e-02,9.875251256810566591e-01,-9.999247433022163956e-02,9.357632329208891431e-01,3.885407901824028398e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.875714198158815904e-01,3.346849860442666635e-01,1.477419195590041756e+00,2.999000000000000110e+00
5.882352941176470507e-02,9.873751275451638776e-01,-1.060054137112501904e-01,9.387867328668327849e-01,4.063025876008210524e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.872042788612087616e-01,3.195987070836954769e-01,1.477539965652860943e+00,2.999000000000000110e+00
5.882352941176470507e-02,9.867839896022062574e-01,-2.732390851400473553e-01,9.390666275057278911e-01,3.048556014503009393e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.860840162835813327e-01,3.285172079385604849e-01,1.447927309642554006e+00,2.999000000000000110e+00
5.555555555555555247e-02,9.867333711940114993e-01,-1.567654291243363862e-01,9.377850268165861536e-01,3.804819194170140917e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.860191575049764845e-01,3.285537908095322868e-01,1.468706858470053334e+00,2.999000000000000110e+00
5.555555555555555247e-02,9.872687952282974688e-01,2.800432126620655635e-03,9.360843597448957887e-01,4.171529960298760997e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.875471906820274537e-01,3.387784413985021614e-01,1.492222769014609929e+00,2.999000000000000110e+00
5.555555555555555247e-02,9.885367171793040253e-01,-2.213504119866545050e-01,9.412655413148760530e-01,3.415608103027870657e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.889228649248741343e-01,3.403970518648977706e-01,1.461235175231156980e+00,2.999000000000000110e+00
5.263157894736841813e-02,9.875790462844163953e-01,3.156984204665103100e-02,9.413922356625251675e-01,4.604599501149868601e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.868393537915267633e-01,3.280922180735547089e-01,1.499574848310201380e+00,2.999000000000000110e+00
6.666666666666666574e-02,9.871395540952760950e-01,-2.769979137679365877e-01,9.390114276031933382e-01,2.846119095029281398e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.872930132114351442e-01,3.243276477164115934e-01,1.446189587244055330e+00,2.999000000000000110e+00
6.250000000000000000e-02,9.869472029870804963e-01,-6.328089209472581578e-02,9.423305945000326478e-01,3.897358171130099747e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.878069038012183833e-01,3.234975299931072135e-01,1.481273330721609272e+00,2.999000000000000110e+00
6.250000000000000000e-02,9.858338340852293991e-01,-3.782340895110166551e-02,9.355763160634784636e-01,3.726872617555284650e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.853099096548024738e-01,3.249489890558020511e-01,1.480103933526871085e+00,2.999000000000000110e+00
5.000000000000000278e-02,9.877784857784590589e-01,-2.863270523924833430e-02,9.372402256543321819e-01,4.268087948739198723e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.873026246804748052e-01,3.349987609229455598e-01,1.489433394665338861e+00,2.999000000000000110e+00
8.333333333333332871e-02,9.867915865523271268e-01,-4.168046144077990900e-01,9.387208718822629416e-01,1.535662125833385239e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.863879809342032123e-01,3.376033387533431962e-01,1.418902331323665722e+00,2.999000000000000110e+00
5.263157894736841813e-02,9.883428116957736487e-01,7.511707217779720058e-02,9.423674435830583507e-01,4.806932785629325910e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.877181195144683068e-01,3.241326698947102902e-01,1.507276252549901052e+00,2.999000000000000110e+00
6.666666666666666574e-02,9.862117265828411750e-01,-1.699161872710454602e-01,9.355463732909653496e-01,3.836962366056204665e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.863957976161046304e-01,3.365047361578428209e-01,1.468934320245067093e+00,2.999000000000000110e+00
4.761904761904761640e-02,9.866737589551919374e-01,-3.253686845313604747e-01,9.345769989167451719e-01,2.134782507263640883e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.867195195195215263e-01,3.339392765285515985e-01,1.430788887960202871e+00,2.999000000000000110e+00
6.250000000000000000e-02,9.846790289706738308e-01,-8.095452561024483185e-01,9.358534306084821397e-01,-2.554148394945983669e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.855392493174776058e-01,3.455709198476947241e-01,1.325632420799376154e+00,2.999000000000000110e+00
5.882352941176470507e-02,9.857827433015373675e-01,-3.454513310339214494e-01,9.368354353733687745e-01,1.630722605607880793e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.846970373184615877e-01,3.128715481812665566e-01,1.420897100682015468e+00,2.999000000000000110e+00
5.882352941176470507e-02,9.868638681652378564e-01,-4.298125485944995217e-01,9.421949900797051969e-01,1.784807619755814090e-01,4.949832775919732475e-01,9.906249999999999778e-01,9.872407248864087936e-01,3.436018917084086022e-01,1.382683478745746708e+00,2.999000000000000110e+00
5.263157894736841813e-02,9.878443478024006019e-01,4.847395904660260768e-02,9.358666672034477996e-01,4.281015797360108732e-01,8.193979933110367986e-01,9.906249999999999778e-01,9.875409465023101685e-01,3.352157480258400879e-01,1.498407994532958254e+00,2.999000000000000110e+00
6.250000000000000000e-02,9.851466258740727566e-01,-3.220826290643142298e-01,9.371205956887611599e-01,1.489607310014281205e-01,9.665551839464883166e-01,9.906249999999999778e-01,9.850856387930988500e-01,3.082698605557282479e-01,1.437541737740213099e+00,2.999000000000000110e+00
