0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Output
0.391910278,0.458114737,0.0,0.0,0.0,0.0,6.2899999999999995e-84,0.0,0.015182574,0.142888404,0.037013727,0.03116047,0.042122931,0.21094112,0.037970491,0.066857615,0.119667147,0.119176877,0.052646033,0.201293208,0.093755487,0.111825414,0.057556969,0.046295728,0.491753296,0.024381524,0.001927673,0.060978051,0.131478394,0.030548042,0.030752972,0.272607213,0.052735492,0.046267925,0.094488189,0.087803211,0.014491318,0.013305621,0.431101812,0.394140855,0.3949054621116121
0.427,0.692,0.0,0.0,1.0,0.0,4.6600000000000005e-77,0.0,0.360200515,0.37212673,0.253918809,0.154727144,0.07625267,0.265888073,0.229894052,0.008034635,0.12595556,0.35431777,0.206570944,0.430700425,0.100241444,0.126133408,0.127176423,0.062217444,0.032136669,0.266824415,0.10976003,0.292556807,0.195615472,0.257277646,0.254503526,0.09254504,0.016317397,0.159087152,0.245715609,0.243366359,0.172353855,0.107683003,0.498761424,0.454645754,0.457878151236456
1.0,0.0,1.0,0.0,1.0,1.0,1.25e-76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6040966386237346
1.0,1.0,0.0,0.0,1.0,1.0,1.64e-296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8769432773173874
0.668274156,0.702262849,0.0,0.0,0.0,0.0,9.39e-55,0.0,0.023379498,0.201697735,0.040084317,0.476222995,0.25915933,0.041487894,0.067872915,0.007759434,0.342988266,0.29955233,0.140199807,0.053881573,0.024122917,0.096472056,0.117276469,0.032485362,0.516008406,0.065354969,0.152539415,0.129765809,0.075172645,0.149999729,0.143852231,0.144977509,0.025737647,0.067073147,0.034506716,0.027103974,0.036466493,0.193251229,0.438233197,0.597345815,0.3176470588068463
0.566764401,0.709326351,0.0,0.0,0.0,0.0,4.73e-41,0.0,0.500227487,0.109034989,0.144258405,0.649867617,0.098173437,0.079960756,0.32635641,0.10729932,0.58726564,0.10253644,0.332751721,0.369980352,0.003129992,0.25669591,0.242274192,0.023328511,0.646856558,0.194508817,0.114962189,0.169698219,0.160844404,0.204727532,0.171197186,0.206215483,0.163921123,0.247838282,0.15020843,0.156269218,0.11746336,0.038815792,0.44731206,0.542069642,0.4029936975103469
0.467,0.634,0.0,0.0,1.0,0.0,1.23e-34,0.0,0.235308526,0.249189781,0.222282016,0.169330661,0.312637415,0.140133727,0.409396409,0.237182045,0.117062039,0.021568078,0.148856281,0.184822214,0.240975811,0.092258333,0.375283692,0.268105861,0.019246449,0.170127293,0.277704,0.373856441,0.339518967,0.074269796,0.282282815,0.161567188,0.060870854,0.016584598,0.237795276,0.236715636,0.083317308,0.239174599,0.3533617,0.463082693,0.3726890755581571
0.55,0.646,0.0,0.0,1.0,1.0,5.9300000000000004e-96,0.0,0.007580987,0.370908464,0.027508514,0.333624781,0.021810683,0.08982972,0.147851164,0.046532277,0.260690276,0.070451088,0.425402884,0.180160186,0.236659761,0.29871008,0.358435118,0.0031194,0.134574413,0.094702441,0.19036247,0.26558429,0.051111699,0.049048618,0.12820131,0.241372114,0.145705113,0.265745849,0.110930987,0.111376836,0.120648129,0.221343472,0.347347119,0.557941247,0.3099264705719576
0.605,0.781,0.0,1.0,1.0,1.0,8.03e-25,1.0,0.055066271,0.092834697,0.075003707,0.470702983,0.106636429,0.365567811,0.044979274,0.223684179,0.100879997,0.064061913,0.171612785,0.03118367,0.233503604,0.178681404,0.030326687,0.294063295,0.061059664,0.088168077,0.104881802,0.40195695,0.142592598,0.0521079,0.117984883,0.012603172,0.2394039,0.212627115,0.119962946,0.119120829,0.046211684,0.179428253,0.729275684,0.177624748,0.266228991635177
0.474720584,0.687889166,0.0,0.0,0.0,0.0,1.7699999999999996e-41,0.0,0.230397807,0.05762309,0.470781536,0.268186661,0.256501303,0.31257132,0.103682062,0.436073223,0.027432798,0.251377965,0.112221758,0.245077784,0.089954176,0.06059163,0.148254161,0.188273017,0.079549775,0.15008093,0.429194061,0.002272745,0.202979605,0.471889967,0.385304558,0.697199559,0.358091354,0.15112619,0.24733673,0.244391299,0.553378545,0.05345315,0.515524397,0.463622704,0.9247373949094152
0.429471435,0.609169449,0.0,0.0,0.0,0.0,1.67e-32,0.0,0.476422186,0.273942885,0.12669545,0.053568695,0.097891942,0.373451189,0.20294701,0.305098897,0.13507507,0.329180357,0.184415774,0.303694848,0.296155834,0.140606315,0.066100009,0.493117837,0.340185442,0.339670721,0.299395472,0.394621628,0.374226851,0.197804166,0.35733877,0.090298883,0.065111483,0.332473151,0.309958314,0.307687052,0.167216351,0.307352732,0.295110699,0.414166137,0.3690651259785156
0.394782074,0.624452655,0.0,0.0,0.0,0.0,1.46e-20,0.0,0.087656904,0.800162501,0.086409806,0.430026786,0.892813064,0.035194516,0.077038235,0.410247612,0.048325652,0.006013657,0.034243993,0.314684196,0.336493155,0.246773169,0.318579726,0.266487867,0.122589948,0.61123873,0.570749647,0.222265499,0.280573709,0.250556681,0.111351601,0.678852552,0.157697461,0.855084002,0.487772117,0.481995217,0.848963525,0.095718382,0.303872908,0.378766276,0.7446428571037477
0.514,0.804,1.0,1.0,1.0,1.0,4.48e-32,1.0,0.021956325,0.163586745,0.082317594,0.042402139,0.067510123,0.067532073,0.691856819,0.322229286,0.125953409,0.349558726,0.272151031,0.054975403,0.127968056,0.516493655,0.496121813,0.414986642,0.228786324,0.180898078,0.520160329,0.13194977,0.232107379,0.185879311,0.003732436,0.293978814,0.256541334,0.208781895,0.383742473,0.382530464,0.230364504,0.228153403,0.516821549,0.53788203,0.5085609243955588
0.568,0.677,0.0,0.0,1.0,0.0,2.28e-90,0.0,0.387264146,0.000861373,0.312822353,0.241477646,0.026041076,0.212818214,0.1743064,0.03277234,0.05527657,0.407731423,0.433410573,0.045599913,0.050107014,0.026589768,0.111704115,0.201554866,0.018091297,0.233930875,0.017772015,0.130753377,0.137437404,0.480097701,0.129075673,0.128227281,0.139987784,0.056767901,0.330152849,0.32527047,0.208342219,0.123831309,0.549581684,0.291316443,0.1470063025132875
0.955,0.908,0.0,0.0,1.0,1.0,2.51e-48,0.0,0.039536509,0.246982184,0.291150537,0.050240829,0.090436386,0.026133308,0.249789447,0.261086474,0.090045544,0.223164447,0.198978529,0.200359364,0.191032138,0.026727545,0.080431033,0.216590962,0.075247715,0.049723529,0.128904392,0.200296999,0.163321661,0.281651571,0.004218519,0.038346611,0.278836832,0.029638161,0.143307087,0.141510079,0.000184858,0.215421929,0.643572962,0.446582426,0.3179621848572499
1.0,1.0,1.0,0.0,1.0,1.0,4.11e-302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5419642857383423
0.624161072,0.635524905,0.0,0.0,0.0,0.0,4.84e-62,0.0,0.059742495,0.323572515,0.121162841,0.455204207,0.019977042,0.30657097,0.126355677,0.06332647,0.222671717,0.089056591,0.144473218,0.109199475,0.106604874,0.3225248,0.057523195,0.107358992,0.550213473,0.068582209,0.23042242,0.336387309,0.028800938,0.008272087,0.183944487,0.100506022,0.201584894,0.33606939,0.039277443,0.031795923,0.022713376,0.117744852,0.511556604,0.507891009,0.3757878151063136
0.559,0.68,0.0,0.0,1.0,0.0,6.72e-63,0.0,0.166730882,0.205076241,0.173108934,0.195846138,0.161368159,0.475708544,0.044006684,0.02546764,0.113814944,0.043788343,0.392519775,0.321832772,0.070243102,0.475844035,0.023545654,0.083608027,0.500666957,0.169749142,0.175092345,0.49769377,0.048647681,0.032139829,0.353260407,0.150931237,0.239966012,0.192603793,0.07642427,0.068329347,0.05618365,0.309528136,0.362181417,0.287034828,0.36239495796416
0.57,0.714,0.0,0.0,1.0,0.0,2.9400000000000004e-103,0.0,0.19540851,0.176767001,0.039876333,0.036193941,0.14809469,0.173781354,0.139792866,0.08465986,0.144091059,0.276998865,0.467990273,0.015566782,0.020570153,0.153417431,0.259122191,0.062735068,0.13532335,0.159428644,0.044370645,0.19113635,0.060437022,0.218204148,0.193924033,0.236883206,0.081833341,0.049059071,0.230893932,0.229358843,0.07739006,0.196516622,0.685964735,0.284905422,0.3102415966223613
0.653,0.8,0.0,1.0,1.0,1.0,1.3e-58,0.0,0.504416283,0.106550727,0.063817541,0.097621976,0.140469785,0.265428399,0.382215256,0.145098492,0.120430411,0.044380066,0.197958529,0.025740743,0.415024056,0.141236144,0.004869753,0.129549936,0.034956917,0.237294446,0.087893705,0.129768406,0.166584514,0.137904107,0.086143402,0.108749704,0.439456197,0.501746198,0.221861973,0.219906617,0.10760347,0.104435036,0.533092012,0.430490851,0.4134978990854255
0.548768842,0.740612768,0.0,0.0,0.0,0.0,2.5e-63,0.0,0.090689336,0.173774982,0.136641193,0.002579548,0.03352531,0.058708753,0.195547441,0.12466154,0.465781165,0.147902461,0.224451484,0.013770527,0.353127607,0.153197594,0.139847131,0.364721007,0.533654716,0.815907303,0.066785687,0.075881252,0.285044769,0.096263007,0.263093703,0.249940932,0.073607927,0.090823054,0.061000463,0.045757886,0.08436851,0.271302899,0.599178479,0.53165909,0.3544117646347473
0.532842699,0.623152409,0.0,0.0,0.0,0.0,1.7400000000000002e-77,0.0,0.088631154,0.15085631,0.033912854,0.317762879,0.056943236,0.193542013,0.293181928,0.087223195,0.404033402,0.001231697,0.402110729,0.011158984,0.20883972,0.27020005,0.307637231,0.115592639,0.6615767,0.120006587,0.196816385,0.147885078,0.088034548,0.059832361,0.227176894,0.082549824,0.047789777,0.104402792,0.030245484,0.0377178,0.123164898,0.329333827,0.369383594,0.384921314,0.2301470588639629
0.591,0.709,0.0,0.0,1.0,1.0,3.88e-20,0.0,0.489277092,0.001141036,0.084005819,0.352642762,0.003503786,0.42511553,0.228876822,0.009385594,0.117115045,0.092911833,0.060301215,0.142580218,0.20194398,0.183149526,0.114926279,0.368460746,0.075127757,0.348031838,0.198762421,0.321510831,0.117098464,0.105378364,0.196443197,0.140506714,0.414896139,0.514719174,0.016442798,0.015601868,0.02835951,0.128991762,0.477653626,0.356815854,0.3684873949911509
0.655,0.731,0.0,0.0,1.0,0.0,1.7900000000000001e-44,0.0,0.434210822,0.091693661,0.009002099,0.118060221,0.110140204,0.059547719,0.183897558,0.214298595,0.016235048,0.156973746,0.111311569,0.111396548,0.031559623,0.004468123,0.084599592,0.074397451,0.014068082,0.259863785,0.093880618,0.080446119,0.025494135,0.157486264,0.078458314,0.127903536,0.17549224,0.302092063,0.136405743,0.134722697,0.017852173,0.050436491,0.470665205,0.40751291,0.2975315125368944
0.574,0.759,0.0,0.0,1.0,0.0,2.4e-36,0.0,0.030298049,0.091511956,0.14880782,0.062269872,0.188687912,0.184106892,0.357766417,0.133479846,0.027495129,0.27910402,0.048944737,0.009685565,0.020785452,0.256614435,0.129131605,0.311007222,0.169720395,0.086624778,0.713410684,0.216447149,0.352297928,0.209676958,0.157378379,0.105613927,0.182744749,0.351624866,0.299907365,0.297802073,0.201189894,0.364619846,0.503557389,0.23990023,0.3262605042370662
0.506385521,0.602819773,0.0,0.0,0.0,0.0,4.55e-83,0.0,0.284039664,0.02591069,0.005963479,0.353956819,0.091151453,0.019760659,0.153389062,0.171883055,0.259942332,0.275767108,0.065879544,0.004407798,0.188269567,0.116782619,0.04851504,0.052857571,0.526253338,0.039422058,0.15244574,0.043251272,0.14847157,0.158371787,0.033252861,0.319433024,0.129623118,0.055343722,0.200648448,0.191641043,0.045774838,0.132817205,0.619735324,0.535860338,0.3415441176816416
0.541,0.708,0.0,0.0,1.0,0.0,1.7400000000000002e-77,0.0,0.161363425,0.380664454,0.344453264,0.053568695,0.101855174,0.228963416,0.096577113,0.014114892,0.184654655,0.261848018,0.094102568,0.303694848,0.045153809,0.198756414,0.112370024,0.054418342,0.065141896,0.263898024,0.085149171,0.303220295,0.197158348,0.267228468,0.216711572,0.026328606,0.143744523,0.186234958,0.266419639,0.264867327,0.082132702,0.137442821,0.452972409,0.502141685,0.2235819327613665
0.554989041,0.612877474,0.0,0.0,0.0,0.0,4.37e-29,1.0,0.204134044,0.219577748,0.08196421,0.407838962,0.049685765,0.081809024,0.131446172,0.07670752,0.042452395,0.026649501,0.327205244,0.200214604,0.04323313,0.327328092,0.074524676,0.126473497,0.232838649,0.147796118,0.190248903,0.087676019,0.006863938,0.11181808,0.12733338,0.119959147,0.066855117,0.161395285,0.025474757,0.026192917,0.18297106,0.018672868,0.584006867,0.527438611,0.7765231091503927
0.519437464,0.49333996,0.0,0.0,0.0,0.0,5.47e-21,1.0,0.149546473,0.408960426,0.197326298,0.113827996,0.220041017,0.309342361,0.169740951,0.176532173,0.005816647,0.546450969,0.369465989,0.126981457,0.198568612,0.397376927,0.039164122,0.046314687,0.407406815,0.034149462,0.564818138,0.249443382,0.013366676,0.147338335,0.38257509,0.236951824,0.442408388,0.352856279,0.009031959,0.010591049,0.080348041,0.020220139,0.432930981,0.345845595,0.813918067236664
0.558039743,0.709223945,0.0,0.0,0.0,0.0,3.46e-46,0.0,0.636615464,0.217255542,0.231351081,0.135534947,0.062841047,0.021353129,0.034869551,0.014091243,0.08525054,0.207758831,0.283671291,0.081829984,0.218819165,0.025694335,0.025901575,0.18351222,0.004311081,0.124337216,0.301543132,0.087186385,0.324734722,0.212659195,0.136496127,0.267416007,0.039440246,0.025289351,0.260629921,0.258603804,0.018419395,0.242387695,0.506422244,0.306063612,0.3551470588048768
0.572,0.684,0.0,0.0,1.0,0.0,3.5e-61,0.0,0.112020892,0.082713598,0.118822497,0.227741463,0.000287126,0.3235751,0.06211024,0.087010659,0.239443931,0.195031618,0.414347505,0.127382311,0.087514114,0.088450531,0.089880819,0.018302492,0.443763548,0.126137658,0.083981017,0.333299684,0.052919156,0.21485625,0.318435629,0.155801212,0.144009932,0.01150769,0.078554887,0.070994192,0.0326867,0.174748309,0.299882307,0.253295844,0.544380252072249
0.454477106,0.660158945,0.0,0.0,0.0,0.0,2.43e-39,0.0,0.011779947,0.341222742,0.083644068,0.045983275,0.103450101,0.171693434,0.013348258,0.170877241,0.268288565,0.286880887,0.273080935,0.233581303,0.203436896,0.738960628,0.255367231,0.444357215,0.122631632,0.503916119,0.018534137,0.144735017,0.19884593,0.359673859,0.163919012,0.629071093,0.268602351,0.108790775,0.455396017,0.450153741,0.4362525,0.054507989,0.247742145,0.464707408,0.3803046218812865
1.0,0.0,1.0,0.0,1.0,0.0,3.33e-79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3950105041809344
0.490695999,0.606947495,0.0,0.0,0.0,0.0,2.43e-75,0.0,0.282083814,0.010884056,0.07708233,0.111847334,0.234506848,0.27950745,0.202631346,0.163986213,0.24362616,0.029484393,0.591750099,0.21702315,0.120015162,0.305536787,0.209489882,0.060175214,0.52359597,0.017328683,0.094119557,0.356577791,0.057724825,0.03855329,0.385414665,0.165626305,0.041823785,0.004269116,0.027605373,0.020316593,0.034894091,0.051523529,0.434206727,0.38303943,0.5380252101082971
0.903,0.0,0.0,0.0,1.0,1.0,4.58e-35,1.0,0.228389649,0.293508422,0.068083972,0.443246533,0.255858162,0.308754414,0.061423258,0.103992393,0.455190566,0.268872235,0.094628962,0.287302464,0.166231784,0.006829573,0.29843315,0.056294856,0.15496299,0.096127826,0.251787945,0.06329086,0.004799236,0.126382381,0.033535052,0.110214881,0.055796263,0.184634379,0.05308013,0.052773033,0.03575758,0.028495601,0.443072451,0.504844662,0.4808298319600405
0.465310468,0.66089319,0.0,0.0,0.0,0.0,0.001203612,1.0,0.190196,0.220444226,0.261757393,0.624078199,0.00243113,0.012896163,0.09114221,0.214239261,0.222710527,0.317968146,0.003874123,0.385949252,0.382888188,0.635085773,0.116009877,0.297426288,0.236796503,0.0,0.17504371,0.525076604,0.002307973,0.327847136,0.08837083,0.141947927,0.414082269,0.144032774,0.013802686,0.014144175,0.098884343,0.106911117,0.517862377,0.527512683,0.7645483192350554
1.0,0.444494166,0.0,0.0,0.0,0.0,2.99e-180,1.0,0.0,0.0,0.0,0.0,0.024635475,0.0,0.041980649,0.0,0.072800003,0.0,0.0,0.0,0.0,0.0,0.022826536,0.016031486,0.0,0.0,0.0,0.0,6.41e-05,0.0,0.005905966,0.0,0.02586153,0.0,0.0,0.0,0.002958562,2.27e-05,1.0,1.0,0.3950630251368139
0.509,0.692,0.0,0.0,1.0,0.0,4.79e-44,0.0,0.303711817,0.129678094,0.235733637,0.023149546,0.16989984,0.102414701,0.108570657,0.349090951,0.020919542,0.343627147,0.541487247,0.104542968,0.023721778,0.47812302,0.078712198,0.152022731,0.430951478,0.093341883,0.114479385,0.194359154,0.160799585,0.059050554,0.237922536,0.198400781,0.167208183,0.287045781,0.0,0.007402346,0.028692952,0.167089413,0.584082183,0.405074792,0.3780987395284612
0.541,0.621,0.0,0.0,1.0,0.0,4.42e-89,0.0,0.689934697,0.006439164,0.196624761,0.113833688,0.023734419,0.079447429,0.003124214,0.106216232,0.061737628,0.406487349,0.101734254,0.128331208,0.13925314,0.054106736,0.154520939,0.117345978,0.04357647,0.188393995,0.005012495,0.211955755,0.139767608,0.392284553,0.201223547,0.201413303,0.002998829,0.272822548,0.304678092,0.300785787,0.184404352,0.011500476,0.835468667,0.119374789,0.3269957982496326
0.709080015,0.571532286,0.0,0.0,0.0,0.0,1.25e-37,0.0,0.36344092,0.271356253,0.028850985,0.003800667,0.093825288,0.060837389,0.145301029,0.14009952,0.088361637,0.623144743,0.372777608,0.2408129,0.056294955,0.091785835,0.152725167,0.171824876,0.478549105,0.093341883,0.002685014,0.088767021,0.196324301,0.273659669,0.250659063,0.469515607,0.092671603,0.233635273,0.04404817,0.051292563,0.131606908,0.141319447,0.436991443,0.498385731,0.3969537814392356
0.539,0.629,0.0,0.0,1.0,0.0,8.05e-100,0.0,0.261276113,0.253930757,0.015468692,0.010828431,0.11146369,0.101350741,0.032432593,0.058493162,0.120415091,0.227041319,0.438636394,0.016725224,0.142145693,0.070102048,0.252363119,0.0960339,0.100074372,0.158506022,0.039844411,0.247857511,0.068104875,0.176872363,0.125701421,0.288197931,0.222592739,0.164134202,0.217091246,0.215214668,0.060381973,0.075220646,0.624010396,0.091268032,0.3245273109598463
0.333771465,0.632244,0.0,0.0,0.0,0.0,2.59e-16,0.0,0.42332857,0.073493289,0.335148762,0.648444344,0.074706533,0.130094438,0.036836049,0.283624819,0.187036471,0.159023909,0.178572702,0.245165372,0.388639549,0.060412388,0.260860481,0.070897057,0.280029059,0.101088098,0.258879302,0.139270615,0.062756737,0.323842185,0.036214775,0.19942828,0.288464244,0.089754085,0.059981473,0.060699237,0.028163129,0.02747417,0.624446376,0.437775864,0.4648634453012151
0.54676208,0.704033649,0.0,0.0,0.0,0.0,9.34e-49,0.0,0.400727016,0.026821567,0.220846038,0.149366775,0.005934084,0.191761972,0.368336767,0.453636519,0.091575567,0.240956776,0.227710935,0.065416863,0.184981163,0.110084901,0.01099671,0.035597692,0.154670513,0.259163079,0.071485672,0.148314316,0.289834447,0.344501424,0.05392553,0.20234604,0.205821246,0.261726797,0.094488189,0.09634438,0.087118871,0.009673496,0.525150228,0.487948367,0.5425420167257068
0.459192023,0.643613525,0.0,0.0,0.0,0.0,6.52e-39,0.0,0.006792878,0.08087612,0.23339216,0.286237869,0.071836288,0.133510851,0.24250538,0.361233555,0.000103303,0.227516329,0.145558212,0.258546322,0.382923862,0.038508187,0.056261451,0.16180715,0.536051933,0.194508817,0.085036997,0.243103115,0.17147732,0.324978318,0.083413478,0.109454407,0.01772444,0.20770068,0.164011116,0.16927457,0.181547987,0.0634028,0.450881704,0.439797735,0.6099789915120809
0.561,0.764,0.0,0.0,1.0,0.0,9.29e-46,0.0,0.032657797,0.161738938,0.295151161,0.115077198,0.281257959,0.197367132,0.090076014,0.007410857,0.20157407,0.144517297,0.290332688,0.086974351,0.08574645,0.633354074,0.182769468,0.157669608,0.100660215,0.117447432,0.534118693,0.244686277,0.317633681,0.073182312,0.063868603,0.353112878,0.129399762,0.337722901,0.226123205,0.224097483,0.373335987,0.550716357,0.497653067,0.120348282,0.3402836134800271
0.658,0.763,0.0,0.0,1.0,0.0,1.81e-53,0.0,0.17873405,0.141792485,0.023549888,0.16228651,0.067757373,0.099533138,0.315669936,0.034101594,0.36584827,0.088880401,0.345128041,0.165965257,0.239378793,0.530581356,0.31339901,0.148719024,0.124366228,0.037461288,0.519555141,0.070034312,0.290803429,0.048719351,0.00346032,0.060434803,0.02220786,0.081331542,0.244696619,0.243503018,0.152768711,0.631852205,0.682050518,0.233122615,0.4660189075910704
0.57898609,0.732478798,0.0,0.0,0.0,0.0,9.29e-46,0.0,0.644415074,0.33001258,0.064398831,0.239530263,0.124395402,0.049422241,0.051766557,0.338422064,0.260045636,0.361598326,0.295162985,0.047599237,0.098776191,0.370390774,0.284346732,0.198763812,0.116413132,0.003009271,0.844370725,0.151768672,0.317332885,0.227697575,0.1525883,0.537960851,0.02916629,0.092021707,0.299907365,0.297802073,0.281422742,0.618499588,0.52021292,0.250763626,0.6595063025388915
