IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
CO2A1	0.28991845394256976	0.964088662882179	-3.319999999999993	0
CO3	0.7054569861112734	0.964088662882179	36.34	0
CO3A1	0.15092695006671628	0.964088662882179	28.620000000000005	0
CO4A1	0.9397429895770734	0.964088662882179	20.14	0
CO4A2	0.7623688184698398	0.964088662882179	12.670000000000002	0
CO5A1	0.7054569861112734	0.964088662882179	0.2499999999999858	0
CO5A2	0.5967012167293563	0.964088662882179	5.010000000000005	0
CO5A3	0.25683925795785656	0.964088662882179	35.55720809781543	0
CO6	0.1305700181157362	0.964088662882179	-9.260000000000005	0
CO6A1	0.8798291600118298	0.964088662882179	7.679999999999993	0
CO6A2	0.5967012167293563	0.964088662882179	3.6599999999999966	0
CO6A3	0.5453496680111236	0.964088662882179	1.769999999999996	0
CO8A1	0.19876460637323512	0.964088662882179	26.040000000000006	0
CO8A2	0.3643461266335529	0.964088662882179	18.260000000000005	0
CO9	0.47267559351158717	0.964088662882179	-39.03999999999999	0
COCA1	0.1305700181157362	0.964088662882179	28.30000000000001	0
COEA1	0.6501474440948545	0.964088662882179	-13.320000000000007	0
COFA1	0.7623688184698398	0.964088662882179	0.7199999999999989	0
COGA1	0.5967012167293563	0.964088662882179	-8.800000000000011	0
COIA1	0.7054569861112734	0.964088662882179	-27.129999999999995	0
COMP	0.9397429895770734	0.964088662882179	-28.751381185861945	0
CRAC1	0.5967012167293563	0.964088662882179	54.59	0
CSPG2	0.22647606604348625	0.964088662882179	-56.030000000000015	0
CTGF	0.15092695006671628	0.964088662882179	-41.50999999999999	0
CYTC	0.7623688184698398	0.964088662882179	4.849999999999994	0
DAG1	0.08209870865427452	0.964088662882179	71.38	0
DEF1	0.40567889528505297	0.964088662882179	-34.72999999999999	0
DERM	0.0493661947519327	0.964088662882179	34.150000000000006	0
EDIL3	0.8205958397554409	0.964088662882179	-8.980042807471179	0
ELN	1.0	1.0	-7.699999999999989	0
EMIL1	0.40567889528505297	0.964088662882179	-16.200000000000003	0
FBLN3	0.7054569861112734	0.964088662882179	-44.92	0
FBN1	0.8798291600118298	0.964088662882179	-5.25	0
FGF2	0.5453496680111236	0.964088662882179	-28.560000000000002	0
FGL2	0.27303633975118835	0.964088662882179	-81.82	0
FHR1	0.4496917979688909	0.964088662882179	-34.14999999999999	0
FIBA	0.7913367801006604	0.964088662882179	64.19999999999999	0
FIBB	0.3643461266335529	0.964088662882179	79.59000000000002	0
FIBG	0.6501474440948545	0.964088662882179	52.84	0
FINC	0.28991845394256976	0.964088662882179	-9.659999999999997	0
FMOD	0.7623688184698398	0.964088662882179	-20.319999999999993	0
GDF10	0.28991845394256976	0.964088662882179	85.64000000000001	0
GELS	0.6501474440948545	0.964088662882179	-19.97999999999999	0
HEMO	0.7623688184698398	0.964088662882179	-3.8299999999999983	0
HPLN1	0.49629170223109287	0.964088662882179	-90.30000000000001	0
HPT	0.7623688184698398	0.964088662882179	41.78	0
HRG	0.8798291600118298	0.964088662882179	2.0595809970351695	0
HS71B	0.4496917979688909	0.964088662882179	-20.700000000000003	0
HSP7C	0.19876460637323512	0.964088662882179	-30.489999999999995	0
HSPB1	0.3257513544787166	0.964088662882179	-31.730000000000004	0
HSPB6	0.49629170223109287	0.964088662882179	25.47	0
HTRA1	0.49629170223109287	0.964088662882179	4.670000000000002	0
IBP5	0.8205958397554409	0.964088662882179	21.179999999999993	0
IBP7	0.4496917979688909	0.964088662882179	-66.55	0
IC1	0.5453496680111236	0.964088662882179	-28.060000000000002	0
IGHA1	0.9397429895770734	0.964088662882179	7.713010533667884	0
IGHG1	0.40567889528505297	0.964088662882179	53.69999999999999	0
IGHG2	0.9397429895770734	0.964088662882179	-30.41000000000001	0
IGHG3	0.8798291600118298	0.964088662882179	-14.879999999999995	0
IGHG4	0.5967012167293563	0.964088662882179	4.590000000000003	0
IGKC	0.6501474440948545	0.964088662882179	47.14	0
IGLL5	0.8205958397554409	0.964088662882179	-7.150000000000006	0
ILEU	0.28991845394256976	0.964088662882179	67.90960224104727	0
ITIH1	0.15092695006671628	0.964088662882179	-75.04000000000002	0
ITIH2	0.4496917979688909	0.964088662882179	-26.269999999999996	0
ITIH5	0.7054569861112734	0.964088662882179	-17.749715208474882	0
KNG1	0.49629170223109287	0.964088662882179	29.14999999999999	0
KV320	0.9397429895770734	0.964088662882179	-45.13000000000001	0
KVD40	0.8798291600118298	0.964088662882179	-35.512904085925754	0
LAMA3	0.7054569861112734	0.964088662882179	-1.4599999999999937	0
LAMA4	0.3846730627355087	0.964088662882179	14.509999999999991	0
LAMA5	0.3257513544787166	0.964088662882179	18.269999999999996	0
LAMB1	0.9397429895770734	0.964088662882179	7.790000000000006	0
LAMB2	0.1305700181157362	0.964088662882179	31.430000000000007	0
LAMC1	0.09630369202868826	0.964088662882179	29.519999999999996	0
LEG1	0.28991845394256976	0.964088662882179	-11.38000000000001	0
LEG3	0.5967012167293563	0.964088662882179	-3.8400000000000034	0
LG3BP	0.3257513544787166	0.964088662882179	-61.31	0
LOXL1	0.8205958397554409	0.964088662882179	-15.539999999999992	0
LOXL3	0.7623688184698398	0.964088662882179	-1.502314258148857	0
LTBP1	0.7054569861112734	0.964088662882179	-27.870000000000005	0
LTBP2	0.49629170223109287	0.964088662882179	-31.849999999999994	0
LTBP4	0.3257513544787166	0.964088662882179	-77.82000000000002	0
LUM	0.14046504815835495	0.964088662882179	34.25999999999999	0
LYOX	0.5967012167293563	0.964088662882179	2.469999999999999	0
LYSC	0.8205958397554409	0.964088662882179	39.02	0
MFAP2	0.15092695006671628	0.964088662882179	-59.209270218783686	0
MFAP4	1.0	1.0	-20.459999999999994	0
MFAP5	0.1124105846553637	0.964088662882179	63.989999999999995	0
MFGM	0.7623688184698398	0.964088662882179	-70.75	0
MGP	0.9397429895770734	0.964088662882179	26.690000000000012	0
MIF	0.9397429895770734	0.964088662882179	-82.33	0
MIME	0.25683925795785656	0.964088662882179	16.60000000000001	0
MMRN2	0.7623688184698398	0.964088662882179	31.700000000000003	0
MUC18	0.5967012167293563	0.964088662882179	14.909999999999997	0
NID1	0.15092695006671628	0.964088662882179	49.67	0
NID2	0.3074894566186813	0.964088662882179	35.760000000000005	0
NOV	0.6501474440948545	0.964088662882179	-82.07765022779095	0
NPNT	0.8798291600118298	0.964088662882179	-15.172365439324992	0
OLFL1	0.7054569861112734	0.964088662882179	7.519999999999996	0
OLFL3	0.9397429895770734	0.964088662882179	4.47999999999999	0
PA2GA	0.17361733442494354	0.964088662882179	40.71000000000001	0
PCOC1	0.9397429895770734	0.964088662882179	2.299999999999997	0
PEDF	0.7623688184698398	0.964088662882179	-30.379999999999995	0
PGBM	0.25683925795785656	0.964088662882179	-23.36999999999999	0
PGCA	0.19876460637323512	0.964088662882179	-94.52999999999999	0
PGS1	0.17361733442494354	0.964088662882179	27.25	0
PGS2	0.28991845394256976	0.964088662882179	36.59	0
PLMN	0.4496917979688909	0.964088662882179	13.409999999999997	0
PODN	0.9397429895770734	0.964088662882179	10.440000000000012	0
POSTN	0.7054569861112734	0.964088662882179	-47.75	0
PRELP	0.6501474440948545	0.964088662882179	10.790000000000006	0
RNAS4	0.5967012167293563	0.964088662882179	73.5	0
S10A4	0.49629170223109287	0.964088662882179	-18.569999999999993	0
S10A6	1.0	1.0	-2.739999999999995	0
S10A9	0.40567889528505297	0.964088662882179	89.32372950706755	0
S10AA	0.49629170223109287	0.964088662882179	-19.790000000000006	0
S10AB	0.6775849579524755	0.964088662882179	-13.689999999999998	0
S10AD	0.1305700181157362	0.964088662882179	-37.17845411655463	0
SAMP	0.8205958397554409	0.964088662882179	-4.8799999999999955	0
SAP	0.7623688184698398	0.964088662882179	-6.079999999999998	0
SBSPO	0.4496917979688909	0.964088662882179	19.39	0
SCUB3	0.49629170223109287	0.964088662882179	-63.78	0
SDF1	0.9397429895770734	0.964088662882179	42.019999999999996	0
SLPI	0.6501474440948545	0.964088662882179	62.59000000000002	0
SODE	0.4496917979688909	0.964088662882179	-28.83999999999999	0
SPRL1	0.7054569861112734	0.964088662882179	-110.53	0
SRP14	0.8205958397554409	0.964088662882179	11.675073093579371	0
TAGL2	0.19876460637323512	0.964088662882179	-104.9	0
TARSH	0.28991845394256976	0.964088662882179	9.679999999999993	0
TENA	0.5453496680111236	0.964088662882179	28.89	0
TENX	1.0	1.0	-8.700000000000003	0
THIO	0.25683925795785656	0.964088662882179	-39.7	0
THSD4	0.15092695006671628	0.964088662882179	-79.57000000000001	0
TIMP3	0.09630369202868826	0.964088662882179	59.459999999999994	0
TINAL	0.8798291600118298	0.964088662882179	5.190000000000012	0
TRYB2	0.1124105846553637	0.964088662882179	70.7192919178656	0
TTHY	0.5453496680111236	0.964088662882179	-17.14999999999999	0
VTDB	0.8205958397554409	0.964088662882179	20.319999999999993	0
VTNC	0.8205958397554409	0.964088662882179	5.940000000000012	0
VWA1	0.40567889528505297	0.964088662882179	39.66	0
WISP2	0.3643461266335529	0.964088662882179	24.86	0
ICAL	0.7623688184698398	0.964088662882179	-10.0	0
CRIP2	0.9397429895770734	0.964088662882179	4.340000000000003	0
IGHM	0.28991845394256976	0.964088662882179	28.020000000000003	0
ITA1	0.49629170223109287	0.964088662882179	-5.920000000000002	0
ITA8	0.22647606604348625	0.964088662882179	-35.66	0
ITAV	0.3643461266335529	0.964088662882179	-79.46	0
ITB1	0.3643461266335529	0.964088662882179	-48.370000000000005	0
ILK	0.8205958397554409	0.964088662882179	17.590000000000003	0
NEST	0.9397429895770734	0.964088662882179	2.730000000000004	0
PRDX1	0.6501474440948545	0.964088662882179	-19.35000000000001	0
PRDX2	0.25683925795785656	0.964088662882179	-21.22999999999999	0
PRDX5	0.15092695006671628	0.964088662882179	-31.519999999999996	0
LRP1	0.3643461266335529	0.964088662882179	-49.26600613687569	0
TGM2	0.9397429895770734	0.964088662882179	-25.279999999999987	0
SERPH	0.3643461266335529	0.964088662882179	-37.31999999999999	0
TAGL	0.9397429895770734	0.964088662882179	-105.20000000000002	0
